"Hash","Path"
"4F48164E97DB9C492AA07A4272C47A9B7D3FEE9E","C:\Windows\WinSxS\wow64_microsoft-windows-t..sionagent-uachelper_31bf3856ad364e35_10.0.19041.1_none_7aff9045397d4a4c\RdpSaUacHelper.exe"
"B022B61927D081E44DA14F7AF54D9B4ABFEFE53F","C:\Windows\WinSxS\wow64_microsoft-windows-tabletpc-inputpanel_31bf3856ad364e35_10.0.19041.1_none_d1d4cd9c4b409594\TabTip32.exe"
"4FA3F15D369947026DC7BC6BA5283159B761F568","C:\Windows\WinSxS\wow64_microsoft-windows-takeown_31bf3856ad364e35_10.0.19041.1_none_ba311d9fe95c6271\takeown.exe"
"F62687DCF8AFE594F414B35076B1EDE419325716","C:\Windows\WinSxS\wow64_microsoft-windows-tapicore_31bf3856ad364e35_10.0.19041.1_none_a47f90601a54e2cd\dialer.exe"
"16A24F8718FE0927517D6E75206BEB3988C01177","C:\Windows\WinSxS\wow64_microsoft-windows-tapisetup_31bf3856ad364e35_10.0.19041.1_none_2a38e2996ee84e57\TapiUnattend.exe"
"AE2EBB9C1413FBE08B4D066A630F1D1457E0EE1C","C:\Windows\WinSxS\wow64_microsoft-windows-taskkill_31bf3856ad364e35_10.0.19041.1_none_e5c3b6db2fced475\taskkill.exe"
"7F50D8C3CF3EC79122A876E969BDB65D939BECD0","C:\Windows\WinSxS\wow64_microsoft-windows-tasklist_31bf3856ad364e35_10.0.19041.1_none_e888ea072e0fed05\tasklist.exe"
"534A42A7045ED26D11D00721A9542CACA7F2B4EF","C:\Windows\WinSxS\wow64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_f30cab80229c6b29\ARP.EXE"
"140E4BF6934EEF85C10A96EE45CC6E479AA30992","C:\Windows\WinSxS\wow64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_f30cab80229c6b29\finger.exe"
"AFAD449EA0F14299847B6CE341105F728DBDB311","C:\Windows\WinSxS\wow64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_f30cab80229c6b29\HOSTNAME.EXE"
"1697129DD5541DA901E909D886983AEE01DDAC87","C:\Windows\WinSxS\wow64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_f30cab80229c6b29\MRINFO.EXE"
"58439037BD6BABFA0EB32E2C1F331D8E715A8B62","C:\Windows\WinSxS\wow64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_f30cab80229c6b29\NETSTAT.EXE"
"D835E16660647CF2EFF6D006E5E5AF22756AA30D","C:\Windows\WinSxS\wow64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_f30cab80229c6b29\ROUTE.EXE"
"C3E6486195CD4AC8C163914A2EA230AB797164E6","C:\Windows\WinSxS\wow64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_f30cab80229c6b29\TCPSVCS.EXE"
"9EA921E5E7956E602939FE6366CDADF97AB06177","C:\Windows\WinSxS\wow64_microsoft-windows-tcpip_31bf3856ad364e35_10.0.19041.1_none_21cb4db26317f32e\netiougc.exe"
"509F20BFE552800EBDFE0A37B6189B4343D99A94","C:\Windows\WinSxS\wow64_microsoft-windows-terminalservices-theme_31bf3856ad364e35_10.0.19041.1_none_962bc7b24e8d9f3a\TSTheme.exe"
"44B58EE9E04E46CF3CD655EB8C7B6E826BF31CDB","C:\Windows\WinSxS\wow64_microsoft-windows-thumbexthost_31bf3856ad364e35_10.0.19041.1_none_b0b2b0b01128fbbb\ThumbnailExtractionHost.exe"
"82278696B965951D33693EDC5F0B99525027BDDE","C:\Windows\WinSxS\wow64_microsoft-windows-time-tool_31bf3856ad364e35_10.0.19041.1_none_ad4ed32c0facc27c\w32tm.exe"
"47585F879C7458083351ADB2985E56687DC3C790","C:\Windows\WinSxS\wow64_microsoft-windows-timeout_31bf3856ad364e35_10.0.19041.1_none_4caa24969a02f9c3\timeout.exe"
"6EDACF84D5512EF4F6DFEA78B60ADD7C91D3F7DF","C:\Windows\WinSxS\wow64_microsoft-windows-tpm-adminsnapin_31bf3856ad364e35_10.0.19041.1_none_37c2cec4b2ff6c9c\TpmInit.exe"
"D13F021CA46B00151D870EA36AF7D337FAB1721F","C:\Windows\WinSxS\wow64_microsoft-windows-tpm-tool_31bf3856ad364e35_10.0.19041.1_none_be7f82b3c03af8b8\TpmTool.exe"
"25CB690FAD42BC11F135A22A2A77D0E745946BA6","C:\Windows\WinSxS\wow64_microsoft-windows-twinui_31bf3856ad364e35_10.0.19041.488_none_5bcc28014cafdb5f\LaunchWinApp.exe"
"6C4E8240EE50C493512CA2F91CB384E3C9D29E92","C:\Windows\WinSxS\wow64_microsoft-windows-twinui_31bf3856ad364e35_10.0.19041.488_none_5bcc28014cafdb5f\f\LaunchWinApp.exe"
"380E162D0CEA4F2F45A902C84C81384EF15BB9D9","C:\Windows\WinSxS\wow64_microsoft-windows-twinui_31bf3856ad364e35_10.0.19041.488_none_5bcc28014cafdb5f\r\LaunchWinApp.exe"
"96994BBFE05406E21A0969CA110C2E5F0234CE64","C:\Windows\WinSxS\wow64_microsoft-windows-tzutil_31bf3856ad364e35_10.0.19041.1_none_f4898caed6e558be\tzutil.exe"
"7D19F0607CA337A23A74383B9AD7C2CEF0CC19A5","C:\Windows\WinSxS\wow64_microsoft-windows-u..etry-client-wowonly_31bf3856ad364e35_10.0.19041.488_none_745c9a12a513debd\dtdump.exe"
"63F61DCE5B6AFCB3D2CABDEFE75186B5FA0999FA","C:\Windows\WinSxS\wow64_microsoft-windows-u..etry-client-wowonly_31bf3856ad364e35_10.0.19041.488_none_745c9a12a513debd\f\dtdump.exe"
"C2DE51A4BF2FFE1C72921B19D0FF7D8863499E83","C:\Windows\WinSxS\wow64_microsoft-windows-u..etry-client-wowonly_31bf3856ad364e35_10.0.19041.488_none_745c9a12a513debd\r\dtdump.exe"
"30761FDE12B8D7BC7376D2F6DF44EF8AF347E951","C:\Windows\WinSxS\wow64_microsoft-windows-u..onwakesettingflyout_31bf3856ad364e35_10.0.19041.1_none_6c93021db54246b0\PasswordOnWakeSettingFlyout.exe"
"C62BF5AF3E87BB9F990BD5436941E8837ABD55DE","C:\Windows\WinSxS\wow64_microsoft-windows-u..ountcontrolsettings_31bf3856ad364e35_10.0.19041.423_none_6c05a0526bbe14de\UserAccountControlSettings.exe"
"4963E4921E238D349812241EDCB564F5C36B6DFD","C:\Windows\WinSxS\wow64_microsoft-windows-upnpdevicehost_31bf3856ad364e35_10.0.19041.508_none_aa63660bc791cd2b\upnpcont.exe"
"F82ABC36C155A8E980E3FD113B8A4A2FA0B64606","C:\Windows\WinSxS\wow64_microsoft-windows-upnpdevicehost_31bf3856ad364e35_10.0.19041.508_none_aa63660bc791cd2b\f\upnpcont.exe"
"ED2D358B6A7A03E677E5C78A9413059BDD5E446E","C:\Windows\WinSxS\wow64_microsoft-windows-upnpdevicehost_31bf3856ad364e35_10.0.19041.508_none_aa63660bc791cd2b\r\upnpcont.exe"
"23F9FEB9882B00B520A9B4E37194F2AE5134729A","C:\Windows\WinSxS\wow64_microsoft-windows-usercpl-usermgrbroker_31bf3856ad364e35_10.0.19041.1_none_d6f1c935a875f141\UserAccountBroker.exe"
"2A4291B224A998CFAAF81906529629C32ADCDB8E","C:\Windows\WinSxS\wow64_microsoft-windows-userinit_31bf3856ad364e35_10.0.19041.1_none_9c6e71eba56e4081\userinit.exe"
"352673FB76C6BA6A9BBEE0D77E209F5AEDF9C7D5","C:\Windows\WinSxS\wow64_microsoft-windows-utilman_31bf3856ad364e35_10.0.19041.488_none_eace603fc48c008f\Utilman.exe"
"70393D99B14133A9F241989AAFF259FBCE84315F","C:\Windows\WinSxS\wow64_microsoft-windows-utilman_31bf3856ad364e35_10.0.19041.488_none_eace603fc48c008f\f\Utilman.exe"
"833C546A37A6B37E706A739B1B4ED26C1EE6F3BD","C:\Windows\WinSxS\wow64_microsoft-windows-utilman_31bf3856ad364e35_10.0.19041.488_none_eace603fc48c008f\r\Utilman.exe"
"A2C097DB996DCAB5AC01D11DF4DDEEBC7D0F04B6","C:\Windows\WinSxS\wow64_microsoft-windows-verclsid_31bf3856ad364e35_10.0.19041.1_none_7c2c890be7329496\verclsid.exe"
"2D1C82615D0F220D20CA05D0B7DE82F47DA0F2B6","C:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.19041.488_none_b28a25b040567e12\WSManHTTPConfig.exe"
"F390107E236742C2C0A07463D8C9CBC040021651","C:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.19041.488_none_b28a25b040567e12\wsmprovhost.exe"
"E692EE0A5FC230E64918D95CDB0C5D1CE97BBF12","C:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.19041.488_none_b28a25b040567e12\f\WSManHTTPConfig.exe"
"0D23766E50779A08EC962BECC352D48D3FD42D1E","C:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.19041.488_none_b28a25b040567e12\f\wsmprovhost.exe"
"28B14F9ADDE199D941C6F38D398A8DA1847257D0","C:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.19041.488_none_b28a25b040567e12\r\WSManHTTPConfig.exe"
"58EF5F4DC8E5B801568BE2EA288C7F86508E101B","C:\Windows\WinSxS\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_10.0.19041.488_none_b28a25b040567e12\r\wsmprovhost.exe"
"509D2F5427221366E6BF1DC2DFC0D23E9022EAAD","C:\Windows\WinSxS\wow64_microsoft-windows-w..ommand-line-utility_31bf3856ad364e35_10.0.19041.1_none_61ef8d34a0953a91\WMIC.exe"
"4D82B4856FD8C479C9F0AA926A4CECA9512E6B2F","C:\Windows\WinSxS\wow64_microsoft-windows-w..sition-uicomponents_31bf3856ad364e35_10.0.19041.1_none_8f3a372b5909de8a\wiaacmgr.exe"
"1B85E53521F7D6361CF5FF124AB8F3A6138F2815","C:\Windows\WinSxS\wow64_microsoft-windows-w..ter-cimprovider-exe_31bf3856ad364e35_10.0.19041.1_none_238f55dfbfb45941\Register-CimProvider.exe"
"116BC7D82047B4EB2B51B442CEE076B92AC03427","C:\Windows\WinSxS\wow64_microsoft-windows-w..tnet-mua-hostserver_31bf3856ad364e35_10.0.19041.1_none_913591207b2aaf6f\WinRTNetMUAHostServer.exe"
"677A3566789D4DA5459A1ECD01A297C261A133A2","C:\Windows\WinSxS\wow64_microsoft-windows-wab-app_31bf3856ad364e35_10.0.19041.1_none_02ef1556ab50e6d8\wab.exe"
"0D6A148BD53536C88F4853B729CC32F7CE54DE21","C:\Windows\WinSxS\wow64_microsoft-windows-wab-app_31bf3856ad364e35_10.0.19041.1_none_02ef1556ab50e6d8\wabmig.exe"
"BD67490FD205C697CC481B5D1741D63A96D136EA","C:\Windows\WinSxS\wow64_microsoft-windows-waitfor_31bf3856ad364e35_10.0.19041.1_none_76ab6db74ef1e15e\waitfor.exe"
"5BBD99F2831D0D927C8B5A2C1ECC81140C7E6D8B","C:\Windows\WinSxS\wow64_microsoft-windows-web-app-host_31bf3856ad364e35_10.0.19041.488_none_1ab477286259781a\WWAHost.exe"
"6D32F614691CDCE59171D458DC572BFEC1B2D6F1","C:\Windows\WinSxS\wow64_microsoft-windows-web-app-host_31bf3856ad364e35_10.0.19041.488_none_1ab477286259781a\f\WWAHost.exe"
"C9AB1CBC213D26C0ADAF020892BA4D48157E0132","C:\Windows\WinSxS\wow64_microsoft-windows-web-app-host_31bf3856ad364e35_10.0.19041.488_none_1ab477286259781a\r\WWAHost.exe"
"C20EEDFBB2DDD04AA094F11067E5ED13967E282F","C:\Windows\WinSxS\wow64_microsoft-windows-webcamexperience_31bf3856ad364e35_10.0.19041.388_none_550d7eb43f1ccb83\CameraSettingsUIHost.exe"
"A2A4EE39FD37AC45AED3C17DD32D8F0B9AB13400","C:\Windows\WinSxS\wow64_microsoft-windows-where_31bf3856ad364e35_10.0.19041.1_none_1e18f0f5b1e8db7d\where.exe"
"36E086A58BB94D8EAA63D5BA113348AA45611035","C:\Windows\WinSxS\wow64_microsoft-windows-whoami_31bf3856ad364e35_10.0.19041.1_none_8ec2362c55947137\whoami.exe"
"1529C6CF3265311B690992DC975443B35177BC7C","C:\Windows\WinSxS\wow64_microsoft-windows-winhstb_31bf3856ad364e35_10.0.19041.1_none_e94bc62edd251a47\winhlp32.exe"
"99E933D32A6562CE7A85AD66D6BEDF08179ED0B5","C:\Windows\WinSxS\wow64_microsoft-windows-winre-recoverytools_31bf3856ad364e35_10.0.19041.1_none_95938c4a44e792de\ReAgentc.exe"
"77BE0E1E44A6BCF15DA641C804E8A572BFD67107","C:\Windows\WinSxS\wow64_microsoft-windows-winrsplugins_31bf3856ad364e35_10.0.19041.1_none_d67c2e3d05659825\winrs.exe"
"B207B1D5B81B812F909F2434DADE79E8D9472877","C:\Windows\WinSxS\wow64_microsoft-windows-winrsplugins_31bf3856ad364e35_10.0.19041.1_none_d67c2e3d05659825\winrshost.exe"
"0FCA780392A495E96AA3FF92327A77B049150294","C:\Windows\WinSxS\wow64_microsoft-windows-winver_31bf3856ad364e35_10.0.19041.1_none_7697361270372205\winver.exe"
"CD2F50FD5A7BD6291DE1948F100415044C767E63","C:\Windows\WinSxS\wow64_microsoft-windows-wlan-extension_31bf3856ad364e35_10.0.19041.1_none_ba28e703f717d172\wlanext.exe"
"480F0F3B059D6A65651A00A899836C8EDC11C891","C:\Windows\WinSxS\wow64_microsoft-windows-wmi-core-providerhost_31bf3856ad364e35_10.0.19041.1_none_d0a876615f23523d\WmiPrvSE.exe"
"34A4012C9EB518446D76A26158FF980AF3CCF5FB","C:\Windows\WinSxS\wow64_microsoft-windows-wmi-core-svc_31bf3856ad364e35_10.0.19041.1_none_60f873a5caaf6704\WinMgmt.exe"
"D659C673E4FD43CD204A59CA0E83C16E421FE5AB","C:\Windows\WinSxS\wow64_microsoft-windows-wmi-core_31bf3856ad364e35_10.0.19041.488_none_a178b365b2e751b0\mofcomp.exe"
"6A7AA6B6562EE9CA8C8194B41FC92FC5D3D771B0","C:\Windows\WinSxS\wow64_microsoft-windows-wmi-core_31bf3856ad364e35_10.0.19041.488_none_a178b365b2e751b0\WMIADAP.exe"
"C017E91A526DFBB37293CD79D86A1D7261ED0141","C:\Windows\WinSxS\wow64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.19041.1_none_ee00310940a3cd37\wordpad.exe"
"9F63732ADE74FC269128BB0FDABD302CB4F09F69","C:\Windows\WinSxS\wow64_microsoft-windows-wow64-legacy_31bf3856ad364e35_10.0.19041.423_none_d41ee35b66a0cf09\instnm.exe"
"BC10901A5F62D0270F11F2507D09E108FB79CBDA","C:\Windows\WinSxS\wow64_microsoft-windows-wow64-legacy_31bf3856ad364e35_10.0.19041.423_none_d41ee35b66a0cf09\setup16.exe"
"33598712DFABE86851476DE7D68BF2AFE63D4CA7","C:\Windows\WinSxS\wow64_microsoft-windows-wow64-legacy_31bf3856ad364e35_10.0.19041.423_none_d41ee35b66a0cf09\user.exe"
"A412CF031EA8B02F1AF1010CC2CC23F7B0476818","C:\Windows\WinSxS\wow64_microsoft-windows-wow64-legacy_31bf3856ad364e35_10.0.19041.423_none_d41ee35b66a0cf09\f\instnm.exe"
"29EC589D1458ADF7BB6083A6852ADF87CD9E8105","C:\Windows\WinSxS\wow64_microsoft-windows-wow64-legacy_31bf3856ad364e35_10.0.19041.423_none_d41ee35b66a0cf09\f\setup16.exe"
"0D423B3B6B78B359FC2ED2E381F63F872E5A2A37","C:\Windows\WinSxS\wow64_microsoft-windows-wow64-legacy_31bf3856ad364e35_10.0.19041.423_none_d41ee35b66a0cf09\f\user.exe"
"C55F815FC90DC0E889B06DF40C11A9F0EDD999AF","C:\Windows\WinSxS\wow64_microsoft-windows-wow64-legacy_31bf3856ad364e35_10.0.19041.423_none_d41ee35b66a0cf09\r\instnm.exe"
"79EAFBFD124892985000C8B10E309120AA157B36","C:\Windows\WinSxS\wow64_microsoft-windows-wow64-legacy_31bf3856ad364e35_10.0.19041.423_none_d41ee35b66a0cf09\r\setup16.exe"
"271279A9095C6C6E5833AB4EEDDA7C2A01C47BF6","C:\Windows\WinSxS\wow64_microsoft-windows-wow64-legacy_31bf3856ad364e35_10.0.19041.423_none_d41ee35b66a0cf09\r\user.exe"
"4EE18C311F7CC0B6F424C81AA265D9DC48397398","C:\Windows\WinSxS\wow64_microsoft-windows-wpd-shellextension_31bf3856ad364e35_10.0.19041.1_none_d16ea4809a87fadb\WPDShextAutoplay.exe"
"1765076E0E5B008AA14D8E5FCE5DE516E68F7771","C:\Windows\WinSxS\wow64_microsoft-windows-write_31bf3856ad364e35_10.0.19041.1_none_1fc88a05b0d625c5\write.exe"
"C89A23D318FADD7BEFC525EC8B396FBA42C0AD6B","C:\Windows\WinSxS\wow64_microsoft-windows-wrp-integrity-client_31bf3856ad364e35_10.0.19041.1_none_eb848512bf047a3b\sfc.exe"
"2ABB4D5643A058FCCAED525F878925ECEF5A660F","C:\Windows\WinSxS\wow64_microsoft-windows-wusa_31bf3856ad364e35_10.0.19041.1_none_6d464952ec5b23a2\wusa.exe"
"7F5982B6BCCE47C16BB3C81877FC7B9E74C4734F","C:\Windows\WinSxS\wow64_microsoft-windows-x..rtificateenrollment_31bf3856ad364e35_10.0.19041.329_none_dbfd452f21c4065e\CertEnrollCtrl.exe"
"31F38EC8FEE1497FC41D25C56FBE4629EDD058E5","C:\Windows\WinSxS\wow64_microsoft-windows-x..rtificateenrollment_31bf3856ad364e35_10.0.19041.329_none_dbfd452f21c4065e\f\CertEnrollCtrl.exe"
"C71A9743344A72BB3752A1658DFCADA1F33365A4","C:\Windows\WinSxS\wow64_microsoft-windows-x..rtificateenrollment_31bf3856ad364e35_10.0.19041.329_none_dbfd452f21c4065e\r\CertEnrollCtrl.exe"
"2F1A2A5156623A41F6C385F83B53F0C5A1DC6924","C:\Windows\WinSxS\wow64_microsoft-windows-xcopy_31bf3856ad364e35_10.0.19041.1_none_233b627ec80a87f1\xcopy.exe"
"64F9D0C258B0FD6CA49EDB722EF4270815DFB8E9","C:\Windows\WinSxS\wow64_microsoft-windows-xwizard-host-process_31bf3856ad364e35_10.0.19041.1_none_1939c8a90c4232f6\xwizard.exe"
"B5E238D8A14D591EEBE7338326352219777F233C","C:\Windows\WinSxS\wow64_microsoft-xbox-gameoverlay_31bf3856ad364e35_10.0.19041.1_none_fefb8187fb0ed9be\GamePanel.exe"
"E6256A0159688F0560B015DA4D967F41CBF8C9BD","C:\Windows\WinSxS\wow64_msbuild_b03f5f7f11d50a3a_4.0.15805.0_none_0606cd4b5dabfc56\MSBuild.exe"
"DC9CBA68BA26359AC9F3CB3349131C624C72741A","C:\Windows\WinSxS\wow64_multimedia-rrinstaller_31bf3856ad364e35_10.0.19041.1_none_d333642c61130785\rrinstaller.exe"
"F759238BE45C73342A9C0CECD98773CFB97D0A4A","C:\Windows\WinSxS\wow64_networking-mpssvc-netsh_31bf3856ad364e35_10.0.19041.488_none_9715457c59fe71ce\CheckNetIsolation.exe"
"230AB5559E806574D26B4C20847C368ED55483B0","C:\Windows\WinSxS\wow64_regasm_b03f5f7f11d50a3a_4.0.15805.0_none_9be7d950c1f8addd\RegAsm.exe"
"D3F8E6A645EDAF93D47F3A5D6D133EA8D3674E22","C:\Windows\WinSxS\wow64_windowssearchengine_31bf3856ad364e35_7.0.19041.488_none_95fc36da411a8d55\SearchFilterHost.exe"
"01186EF9D5548CFB5B735F79CD29E540FFF0475D","C:\Windows\WinSxS\wow64_windowssearchengine_31bf3856ad364e35_7.0.19041.488_none_95fc36da411a8d55\SearchIndexer.exe"
"E30CB205CEE3D7054D859BE8591E88C09BAD2410","C:\Windows\WinSxS\wow64_windowssearchengine_31bf3856ad364e35_7.0.19041.488_none_95fc36da411a8d55\SearchProtocolHost.exe"
"2E16D077C2A9B0DFB7025210F21560595D9DEA10","C:\Windows\WinSxS\wow64_windowssearchengine_31bf3856ad364e35_7.0.19041.488_none_95fc36da411a8d55\f\SearchFilterHost.exe"
"B0A7FEE4AF2E613EC998D7693637911C48379277","C:\Windows\WinSxS\wow64_windowssearchengine_31bf3856ad364e35_7.0.19041.488_none_95fc36da411a8d55\f\SearchIndexer.exe"
"F74D4EEA886719253A747221372B8DC52F3C1201","C:\Windows\WinSxS\wow64_windowssearchengine_31bf3856ad364e35_7.0.19041.488_none_95fc36da411a8d55\f\SearchProtocolHost.exe"
"5192D4996F546B7C13C7BB98F03135EB604A3954","C:\Windows\WinSxS\wow64_windowssearchengine_31bf3856ad364e35_7.0.19041.488_none_95fc36da411a8d55\r\SearchFilterHost.exe"
"D68A0C5CA39BF8A82DD40A9FFD0B67570C97D5D4","C:\Windows\WinSxS\wow64_windowssearchengine_31bf3856ad364e35_7.0.19041.488_none_95fc36da411a8d55\r\SearchIndexer.exe"
"2986113F235736C6E73089FD42657AE32B2AAD44","C:\Windows\WinSxS\wow64_windowssearchengine_31bf3856ad364e35_7.0.19041.488_none_95fc36da411a8d55\r\SearchProtocolHost.exe"
"E73D73F42BB2A310F03EB1BCBB22BE2B8EB7C723","C:\Windows\WinSxS\x86_addinprocess32_b77a5c561934e089_4.0.15805.0_none_429bcf7adb8e23ed\AddInProcess32.exe"
"5C384E36F09F60D54B492344DDA85C77D7D90CA2","C:\Windows\WinSxS\x86_microsoft-windows-a..cation-creduibroker_31bf3856ad364e35_10.0.19041.1_none_248d91ddf4389abd\CredentialUIBroker.exe"
"5B9B974633633E3C2D748917D5A4B31A7D86C14F","C:\Windows\WinSxS\x86_microsoft-windows-csvde_31bf3856ad364e35_10.0.19041.1_none_b5109d57c984cfcc\csvde.exe"
"A2A801C821F3CD3D9302CAC9D0460367CF31EE04","C:\Windows\WinSxS\x86_microsoft-windows-d..-commandline-dsacls_31bf3856ad364e35_10.0.19041.1_none_a2eda420e70d2fc8\dsacls.exe"
"F1D2060C493CF485F76BADC207BFACE98DB64110","C:\Windows\WinSxS\x86_microsoft-windows-d..-commandline-dsdiag_31bf3856ad364e35_10.0.19041.1_none_a6017688e5093466\dcdiag.exe"
"CEC672241ED4A0E1F53AAFA6AB8210075AED3BE2","C:\Windows\WinSxS\x86_microsoft-windows-d..-commandline-dsmgmt_31bf3856ad364e35_10.0.19041.1_none_a4a8dfd6e5f1aab8\dsmgmt.exe"
"9D81571936C9270600E54F7BCA210026F6ECD830","C:\Windows\WinSxS\x86_microsoft-windows-d..directplay4-payload_31bf3856ad364e35_1.0.19041.1_none_598949f46770a8b9\dplaysvr.exe"
"5D10AED320B7A42A7B04724E68FF88EF61D73366","C:\Windows\WinSxS\x86_microsoft-windows-d..directplay4-payload_31bf3856ad364e35_10.0.19041.1_none_ba3fa9706f28b589\dplaysvr.exe"
"9D81571936C9270600E54F7BCA210026F6ECD830","C:\Windows\WinSxS\x86_microsoft-windows-d..directplay8-payload_31bf3856ad364e35_1.0.19041.1_none_fc9bfaeba32d6cd5\dpnsvr.exe"
"8B646CFEF5695450FBFB06C1A326A6F43A889EE8","C:\Windows\WinSxS\x86_microsoft-windows-d..directplay8-payload_31bf3856ad364e35_10.0.19041.1_none_5d525a67aae579a5\dpnsvr.exe"
"7CC871BB0EBBFD4E0AAE497802770ECDBE5B1A46","C:\Windows\WinSxS\x86_microsoft-windows-d..ing-management-core_31bf3856ad364e35_10.0.19041.329_none_ad276e6bd11e0e4a\DismHost.exe"
"8A65830A57E6C14F301588323DACD3C6B7832963","C:\Windows\WinSxS\x86_microsoft-windows-d..ommandline-dsdbutil_31bf3856ad364e35_10.0.19041.1_none_996ba223b673811b\dsdbutil.exe"
"D0665CFD75DE6851209456C196C36C0C4E1A3C2F","C:\Windows\WinSxS\x86_microsoft-windows-d..ommandline-repadmin_31bf3856ad364e35_10.0.19041.1_none_5a9698f03a1b8696\repadmin.exe"
"37C8B8B4A7D8E361D951433B8C4CDFA4AB45A8CF","C:\Windows\WinSxS\x86_microsoft-windows-i..devicescontrolpanel_31bf3856ad364e35_10.0.19041.1_none_7e723dd43021c2d3\ImagingDevices.exe"
"FC8716EB4A2C5EB980022F8683DFBD4CD9A5B727","C:\Windows\WinSxS\x86_microsoft-windows-ie-feedsbs_31bf3856ad364e35_11.0.19041.1_none_8a11dbe22c9bf6e1\msfeedssync.exe"
"61035693150DEE2539D73E8298906750FFF23542","C:\Windows\WinSxS\x86_microsoft-windows-ie-iechooser_31bf3856ad364e35_11.0.19041.329_none_b6247263ca0f966b\IEChooser.exe"
"9DCD7DA5874A799849145F0132E62A8F5A640A16","C:\Windows\WinSxS\x86_microsoft-windows-ie-iechooser_31bf3856ad364e35_11.0.19041.329_none_b6247263ca0f966b\f\IEChooser.exe"
"42CA0B28D4FD97F73099B91E9C9603EC11A72869","C:\Windows\WinSxS\x86_microsoft-windows-ie-iechooser_31bf3856ad364e35_11.0.19041.329_none_b6247263ca0f966b\r\IEChooser.exe"
"7144969EAD7775499A3BD822F2BF0FFE41C108CE","C:\Windows\WinSxS\x86_microsoft-windows-ie-ielowutil_31bf3856ad364e35_11.0.19041.1_none_9439f8fec314ad47\ielowutil.exe"
"06845890C783ABB305A8C9BBD119DF5DE0A17E6F","C:\Windows\WinSxS\x86_microsoft-windows-ie-iexpress_31bf3856ad364e35_11.0.19041.1_none_f23fc9b9908be4fc\iexpress.exe"
"863DD28F1702054C0F831C127A1E5EA6D9459A04","C:\Windows\WinSxS\x86_microsoft-windows-ie-iexpress_31bf3856ad364e35_11.0.19041.1_none_f23fc9b9908be4fc\wextract.exe"
"73360B5D4769AD80BF90DFF956BEA7C9C04DB1B5","C:\Windows\WinSxS\x86_microsoft-windows-ie-impexp-extexport_31bf3856ad364e35_11.0.19041.1_none_bbc1ad79155f896a\ExtExport.exe"
"4A8F6571E59ADC7F7EA8911CA9AB2F1FDA5A13B8","C:\Windows\WinSxS\x86_microsoft-windows-ieinstal_31bf3856ad364e35_11.0.19041.1_none_765fc5f6e37c509d\ieinstal.exe"
"4354F5CD9B4047FD00AF177139B172A907F7B34F","C:\Windows\WinSxS\x86_microsoft-windows-isoburn_31bf3856ad364e35_10.0.19041.1_none_4005191f803b56e1\isoburn.exe"
"E711D0A10FB9D9719FD16B166F728FBD99871348","C:\Windows\WinSxS\x86_microsoft-windows-ldifde_31bf3856ad364e35_10.0.19041.1_none_7ab9b2c3efd290ff\ldifde.exe"
"C5062F8F0AB46D9CED9D23F1E7473338C5F24EFD","C:\Windows\WinSxS\x86_microsoft-windows-m..s-mdac-odbcconf-exe_31bf3856ad364e35_10.0.19041.1_none_67494c7cd91d4b47\odbcconf.exe"
"9EA846D34523EDE2F4126C87895F3AE9983633DC","C:\Windows\WinSxS\x86_microsoft-windows-packagemanager_31bf3856ad364e35_10.0.19041.1_none_46aa361bda445aec\PkgMgr.exe"
"D7AB35D89D9B348CCADF6F6B91259776BE9B064E","C:\Windows\WinSxS\x86_microsoft-windows-s..ccessagent-binaries_31bf3856ad364e35_10.0.19041.1_none_3802d0d85b60df4c\BitLockerToGo.exe"
"24AB10199A453D534AFCBC57A31B345586048081","C:\Windows\WinSxS\x86_microsoft-windows-s..or-native-serverbox_31bf3856ad364e35_10.0.19041.1_none_c991318e4b11e4cf\RMActivate_ssp.exe"
"A9AD7193CDA9AB5193D374E9A961E25E4ED0A374","C:\Windows\WinSxS\x86_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1_none_6331d348ae4a8fa9\poqexec.exe"
